peak_Hz,peak_Q,peak_mel,fourier_freq,        ampmax_n4,ampmax_n3,ampmax_n2,ampmax_n1,        ampmax_0,ampmax_p1,ampmax_p2,ampmax_p3,        num_samples,sample_rate,species
3316.11328125,56,2300.3243609551837,106,4112.841796875,3186.9140625,4005.17578125,3962.109375,3143.84765625,3337.646484375,3380.712890625,4371.240234375,63945,44100,Purple Finch
5671.875,35,3449.8769869545595,8238,2859.375,1781.25,1687.5,1593.75,5835.9375,5718.75,5601.5625,3093.75,69600,48000,Rose-breasted Grosbeak
1033.59375,14,759.79382673208,183,1399.658203125,1270.458984375,1291.9921875,1313.525390625,1701.123046875,1291.9921875,1399.658203125,1227.392578125,63945,44100,Red-winged Blackbird
6468.75,67,3843.623303895436,9385,6492.1875,4828.125,4593.75,7007.8125,7476.5625,6468.75,5296.875,6234.375,69600,48000,Tufted Titmouse
3679.6875,61,2705.1720466601614,6144,4781.25,3140.625,3515.625,6585.9375,5179.6875,5507.8125,4382.8125,6421.875,69600,48000,Indigo Bunting
3890.625,58,2494.5486885421506,5635,1359.375,1289.0625,3960.9375,3937.5,5929.6875,3703.125,3890.625,3867.1875,69600,48000,American Robin
1528.857421875,43,1202.7235902613256,2219,8720.947265625,1701.123046875,2885.44921875,1658.056640625,1593.45703125,1442.724609375,1830.322265625,1765.72265625,63945,44100,American Crow
4672.705078125,61,3013.922629388657,6790,3660.64453125,4134.375,4672.705078125,6373.828125,4909.5703125,4586.572265625,6309.228515625,4715.771484375,63945,44100,Indigo Bunting
1356.591796875,41,1079.5148503509004,1967,1248.92578125,1464.2578125,1830.322265625,1485.791015625,1378.125,1464.2578125,2971.58203125,1356.591796875,63945,44100,American Crow
1031.25,33,707.3942524746952,114,1710.9375,1265.625,1335.9375,1195.3125,1265.625,1218.75,1453.125,1523.4375,69600,48000,Brown-headed Cowbird
2519.384765625,44,2239.003521681573,3645,3703.7109375,3509.912109375,3359.1796875,3294.580078125,3251.513671875,1593.45703125,3165.380859375,1421.19140625,63945,44100,Blue Jay
7665.8203125,54,4282.309241202705,11068,3316.11328125,9259.27734375,8893.212890625,6890.625,6955.224609375,4263.57421875,7838.0859375,1808.7890625,63945,44100,American Robin
2863.916015625,22,2009.6367704220825,4157,4435.83984375,2454.78515625,2863.916015625,3854.443359375,7450.48828125,6309.228515625,7321.2890625,2863.916015625,63945,44100,Scarlet Tanager
1312.5,40,1022.7276958555574,1906,1289.0625,1289.0625,1406.25,1382.8125,1242.1875,1195.3125,1429.6875,1218.75,69600,48000,American Crow
3402.24609375,51,2300.3243609551837,102,2691.650390625,2627.05078125,2562.451171875,3380.712890625,3337.646484375,2691.650390625,2433.251953125,3294.580078125,63945,44100,Eastern Bluebird
2015.625,48,2121.2222434897826,2937,8015.625,2437.5,2625.0,2601.5625,3257.8125,2695.3125,2085.9375,2015.625,69600,48000,Blue Jay
5742.1875,65,3449.8769869545595,8403,5554.6875,5343.75,5578.125,5460.9375,5718.75,5648.4375,5765.625,5507.8125,69600,48000,Blue Jay
3660.64453125,57,2428.0503191005596,5304,4931.103515625,3725.244140625,3660.64453125,3639.111328125,3531.4453125,3402.24609375,3251.513671875,3251.513671875,63945,44100,Blue Jay
4155.908203125,60,2779.2601035454527,6037,3919.04296875,4155.908203125,4112.841796875,4586.572265625,4198.974609375,4177.44140625,5167.96875,4694.23828125,63945,44100,Carolina Chickadee
1464.2578125,42,1139.4551226592705,261,1248.92578125,1313.525390625,1399.658203125,1399.658203125,1464.2578125,1378.125,1464.2578125,1485.791015625,63945,44100,Canada Goose
1098.193359375,37,890.792762375542,1599,1205.859375,1593.45703125,1205.859375,1528.857421875,1614.990234375,1614.990234375,1571.923828125,1528.857421875,63945,44100,American Crow
1421.19140625,41,1109.0801261491836,2029,1636.5234375,1399.658203125,1399.658203125,1399.658203125,1399.658203125,1421.19140625,1571.923828125,1485.791015625,63945,44100,American Crow
7299.755859375,69,4399.591234802461,10577,7342.822265625,1830.322265625,7127.490234375,8161.083984375,7644.287109375,7622.75390625,4005.17578125,7235.15625,63945,44100,Tufted Titmouse
2605.517578125,52,1853.1674450398705,3784,3574.51171875,4198.974609375,2519.384765625,3208.447265625,2368.65234375,2627.05078125,2842.3828125,3057.71484375,63945,44100,Rose-breasted Grosbeak
1184.326171875,36,864.5929752468496,1556,1227.392578125,1205.859375,1270.458984375,1291.9921875,1399.658203125,2153.3203125,1507.32421875,1356.591796875,63945,44100,Canada Goose
2260.986328125,50,1663.3262981669018,3269,2260.986328125,2153.3203125,2217.919921875,2519.384765625,2476.318359375,6847.55859375,6782.958984375,6998.291015625,63945,44100,Tufted Titmouse
5085.9375,63,3096.466610829576,7342,5015.625,4570.3125,6656.25,5132.8125,6656.25,4406.25,2625.0,4945.3125,69600,48000,Tufted Titmouse
3304.6875,56,2179.317341151332,4800,3281.25,3328.125,3304.6875,3234.375,3117.1875,3210.9375,2437.5,3281.25,69600,48000,Blue Jay
6955.224609375,69,4282.309241202705,10094,8462.548828125,7838.0859375,6976.7578125,7988.818359375,6739.892578125,6718.359375,2045.654296875,5124.90234375,63945,44100,Tufted Titmouse
1205.859375,25,1022.7276958555574,872,1399.658203125,1205.859375,1205.859375,1378.125,1248.92578125,1399.658203125,1744.189453125,1356.591796875,63945,44100,Canada Goose
3768.310546875,58,2562.8682859474306,5455,1270.458984375,1356.591796875,1442.724609375,2088.720703125,4263.57421875,4780.37109375,2260.986328125,7192.08984375,63945,44100,American Robin
4844.970703125,62,3181.27127036677,7059,4737.3046875,3466.845703125,3445.3125,5792.431640625,4931.103515625,6524.560546875,4242.041015625,3445.3125,63945,44100,Indigo Bunting
3229.98046875,22,2363.324628283645,692,1399.658203125,1507.32421875,3122.314453125,3165.380859375,3423.779296875,1959.521484375,2196.38671875,2497.8515625,63945,44100,Scarlet Tanager
1550.390625,44,1304.273695349327,2219,1550.390625,1722.65625,1679.58984375,1550.390625,1528.857421875,1722.65625,1744.189453125,1528.857421875,63945,44100,American Crow
2993.115234375,54,2064.6758144450405,4331,1701.123046875,2928.515625,1679.58984375,1528.857421875,3294.580078125,3380.712890625,3208.447265625,3186.9140625,63945,44100,Scarlet Tanager
1830.322265625,46,1376.6937462995018,2653,3165.380859375,1808.7890625,1808.7890625,1894.921875,1830.322265625,1894.921875,1808.7890625,1851.85546875,63945,44100,Blue Jay
4758.837890625,62,3096.466610829576,6831,2347.119140625,1937.98828125,1528.857421875,1744.189453125,5921.630859375,4931.103515625,4888.037109375,4758.837890625,63945,44100,Red-winged Blackbird
3359.1796875,16,2300.3243609551837,176,2906.982421875,1227.392578125,2476.318359375,3337.646484375,3273.046875,4069.775390625,1507.32421875,1356.591796875,63945,44100,Tufted Titmouse
7617.1875,71,4399.591234802461,11508,8156.25,7593.75,7921.875,7664.0625,7125.0,7640.625,7921.875,7664.0625,69600,48000,Blue Jay
4155.908203125,68,2779.2601035454527,6042,6524.560546875,6567.626953125,6589.16015625,6696.826171875,6287.6953125,6718.359375,4069.775390625,4134.375,63945,44100,Carolina Chickadee
1312.5,40,1022.7276958555574,1922,3117.1875,4078.125,1546.875,1312.5,1312.5,1289.0625,1289.0625,1242.1875,69600,48000,American Crow
7640.625,71,4399.591234802461,11485,7617.1875,7687.5,7593.75,7664.0625,7945.3125,8250.0,7125.0,7640.625,69600,48000,Blue Jay
1722.65625,45,1339.9945670973298,2487,1356.591796875,1205.859375,1701.123046875,1722.65625,1765.72265625,1722.65625,1528.857421875,1765.72265625,63945,44100,American Crow
2670.1171875,52,1903.9211763064616,3950,2562.451171875,2734.716796875,2088.720703125,2476.318359375,2540.91796875,2433.251953125,2519.384765625,2627.05078125,63945,44100,Tufted Titmouse
2648.4375,52,1803.7666800985344,3792,2671.875,2671.875,2507.8125,2601.5625,2414.0625,2437.5,2648.4375,2414.0625,69600,48000,Tufted Titmouse
6328.125,59,2562.8682859474306,5714,6328.125,6328.125,6328.125,6304.6875,5039.0625,5039.0625,3914.0625,3937.5,69600,48000,Carolina Chickadee
8914.74609375,53,5173.901310238113,12919,7041.357421875,1227.392578125,8979.345703125,8871.6796875,8764.013671875,8591.748046875,8591.748046875,4091.30859375,63945,44100,Purple Finch
3531.4453125,57,2428.0503191005596,5144,1356.591796875,3617.578125,3660.64453125,3617.578125,3509.912109375,2691.650390625,3488.37890625,2691.650390625,63945,44100,Blue Jay
1528.857421875,42,1170.6620161542858,2204,1528.857421875,1507.32421875,1873.388671875,6223.095703125,6309.228515625,6352.294921875,2691.650390625,3014.6484375,63945,44100,Red-winged Blackbird
3875.9765625,52,3096.466610829576,6606,2928.515625,2540.91796875,2863.916015625,3251.513671875,4758.837890625,4651.171875,5017.236328125,4823.4375,63945,44100,Scarlet Tanager
3789.84375,58,2562.8682859474306,5519,3789.84375,2756.25,2713.18359375,3531.4453125,3251.513671875,3509.912109375,3251.513671875,3466.845703125,63945,44100,Blue Jay
3875.9765625,58,2300.3243609551837,4850,3897.509765625,3832.91015625,3811.376953125,3423.779296875,2583.984375,2928.515625,2928.515625,2842.3828125,63945,44100,Tufted Titmouse
4371.240234375,61,2855.377251401062,6333,2928.515625,1335.05859375,3079.248046875,1291.9921875,1248.92578125,2863.916015625,1399.658203125,1291.9921875,63945,44100,American Robin
6117.1875,67,3641.4320785415066,8856,7007.8125,6281.25,6164.0625,6468.75,6117.1875,6210.9375,2695.3125,3750.0,69600,48000,Carolina Chickadee
2507.8125,51,1755.6828148163845,3638,2390.625,2835.9375,3164.0625,2343.75,2718.75,2718.75,3070.3125,5343.75,69600,48000,American Goldfinch
3398.4375,56,2239.003521681573,4968,4125.0,3351.5625,2601.5625,2718.75,3539.0625,2859.375,2742.1875,3234.375,69600,48000,American Goldfinch
2863.916015625,53,2009.6367704220825,4158,1421.19140625,1485.791015625,1399.658203125,2756.25,2411.71875,2282.51953125,2842.3828125,2820.849609375,63945,44100,American Robin
7359.375,70,4282.309241202705,10707,3210.9375,3773.4375,7781.25,3632.8125,7664.0625,7523.4375,8132.8125,7523.4375,69600,48000,Brown-headed Cowbird
3983.642578125,59,5035.978165116576,6395,8484.08203125,8484.08203125,8570.21484375,8376.416015625,7665.8203125,7730.419921875,4995.703125,4435.83984375,63945,44100,Carolina Chickadee
1528.857421875,14,1202.7235902613256,174,1205.859375,1227.392578125,1291.9921875,1399.658203125,1550.390625,1464.2578125,1313.525390625,1507.32421875,63945,44100,Canada Goose
1399.658203125,14,3096.466610829576,113,1399.658203125,1593.45703125,1528.857421875,3919.04296875,4780.37109375,5577.099609375,4371.240234375,3962.109375,63945,44100,Red-winged Blackbird
5085.9375,63,3096.466610829576,216,4992.1875,4968.75,4757.8125,4335.9375,7921.875,4734.375,4875.0,5085.9375,69600,48000,Carolina Chickadee
2562.451171875,51,1803.7666800985344,3702,2325.5859375,2497.8515625,2368.65234375,5383.30078125,3186.9140625,2433.251953125,2519.384765625,3380.712890625,63945,44100,Rose-breasted Grosbeak
2156.25,50,1575.8281341171266,3517,2437.5,2929.6875,3023.4375,2953.125,2343.75,2414.0625,2460.9375,2250.0,69600,48000,Bald Eagle
1184.326171875,35,785.9936138607725,1411,1205.859375,1227.392578125,1378.125,1205.859375,1313.525390625,1421.19140625,1335.05859375,1528.857421875,63945,44100,Canada Goose
2885.44921875,52,1853.1674450398705,3746,2519.384765625,2562.451171875,2562.451171875,3445.3125,3402.24609375,3251.513671875,2971.58203125,3186.9140625,63945,44100,Red-winged Blackbird
3402.24609375,56,2363.324628283645,4952,2648.583984375,3294.580078125,3423.779296875,3423.779296875,2950.048828125,2734.716796875,2713.18359375,2756.25,63945,44100,Tufted Titmouse
1523.4375,42,1170.6620161542858,2231,1335.9375,1359.375,1382.8125,1335.9375,1500.0,1382.8125,1453.125,1406.25,69600,48000,American Crow
1378.125,15,1079.5148503509004,146,1335.05859375,1378.125,1399.658203125,1421.19140625,1442.724609375,1464.2578125,1442.724609375,1421.19140625,63945,44100,Canada Goose
3768.310546875,58,2562.8682859474306,5468,3789.84375,3746.77734375,3768.310546875,3703.7109375,3488.37890625,3725.244140625,3725.244140625,3768.310546875,63945,44100,Blue Jay
2437.5,53,1708.8807439736054,3529,2765.625,2859.375,2812.5,2835.9375,2437.5,2437.5,2367.1875,2437.5,69600,48000,American Robin
2906.982421875,52,1903.9211763064616,3692,2906.982421875,2906.982421875,2799.31640625,1636.5234375,2497.8515625,2627.05078125,1894.921875,1916.455078125,63945,44100,Rose-breasted Grosbeak
6070.3125,67,3641.4320785415066,8812,5929.6875,6117.1875,6234.375,6375.0,6609.375,7453.125,6117.1875,6070.3125,69600,48000,Brown-headed Cowbird
2605.517578125,52,1853.1674450398705,3784,2131.787109375,2088.720703125,2282.51953125,2777.783203125,2454.78515625,2756.25,1399.658203125,1270.458984375,63945,44100,American Robin
2799.31640625,53,2009.6367704220825,4073,4371.240234375,1227.392578125,1679.58984375,3768.310546875,4069.775390625,1421.19140625,2799.31640625,2820.849609375,63945,44100,Blue Jay
2885.44921875,53,2009.6367704220825,4089,3294.580078125,3359.1796875,2950.048828125,2304.052734375,3337.646484375,2131.787109375,2282.51953125,2282.51953125,63945,44100,American Robin
1429.6875,41,1109.0801261491836,2122,1429.6875,1382.8125,6609.375,1757.8125,1476.5625,1382.8125,1570.3125,1289.0625,69600,48000,American Crow
2627.05078125,52,1803.7666800985344,3607,2347.119140625,2304.052734375,2842.3828125,2562.451171875,2562.451171875,2153.3203125,2605.517578125,2605.517578125,63945,44100,Tufted Titmouse
3919.04296875,14,2633.058990303261,101,1442.724609375,1248.92578125,4048.2421875,3208.447265625,4909.5703125,4823.4375,4888.037109375,2540.91796875,63945,44100,Red-winged Blackbird
3919.04296875,59,2633.058990303261,5578,3122.314453125,2110.25390625,2842.3828125,3143.84765625,3725.244140625,2605.517578125,2110.25390625,2131.787109375,63945,44100,American Robin
6718.359375,70,4168.153689421891,11605,8333.349609375,8290.283203125,7967.28515625,8096.484375,2842.3828125,1916.455078125,5598.6328125,2347.119140625,63945,44100,Tufted Titmouse
2325.5859375,50,1663.3262981669018,3374,3143.84765625,2756.25,2088.720703125,2153.3203125,2562.451171875,1981.0546875,2260.986328125,2433.251953125,63945,44100,Rose-breasted Grosbeak
2601.5625,52,1803.7666800985344,3793,3257.8125,2671.875,2554.6875,3281.25,2578.125,2062.5,2109.375,2109.375,69600,48000,American Robin
3832.91015625,58,2562.8682859474306,4742,1270.458984375,2928.515625,3079.248046875,3445.3125,5447.900390625,3962.109375,3983.642578125,3746.77734375,63945,44100,Tufted Titmouse
4710.9375,62,2933.5790620740468,6833,1664.0625,1382.8125,1382.8125,1640.625,6234.375,6562.5,6632.8125,6656.25,69600,48000,Carolina Chickadee
4371.240234375,60,2933.5790620740468,6322,3897.509765625,3832.91015625,6503.02734375,2906.982421875,4521.97265625,4392.7734375,5943.1640625,4392.7734375,63945,44100,American Goldfinch
3919.04296875,59,2633.058990303261,5686,5361.767578125,3380.712890625,5469.43359375,3703.7109375,3983.642578125,4328.173828125,3768.310546875,5361.767578125,63945,44100,Red-winged Blackbird
1898.4375,46,1376.6937462995018,2739,1335.9375,1546.875,1523.4375,1289.0625,1875.0,1265.625,1218.75,1406.25,69600,48000,Carolina Chickadee
2734.716796875,53,2009.6367704220825,124,1937.98828125,4931.103515625,4909.5703125,1571.923828125,3316.11328125,2777.783203125,2734.716796875,2777.783203125,63945,44100,Red-winged Blackbird
6304.6875,67,3741.1620115459477,5738,6328.125,6281.25,6328.125,6304.6875,5226.5625,5203.125,3937.5,3960.9375,69600,48000,Carolina Chickadee
2109.375,53,1956.0649283422904,4104,1359.375,1265.625,1289.0625,3539.0625,2695.3125,2929.6875,2835.9375,1476.5625,69600,48000,Rose-breasted Grosbeak
2411.71875,50,1755.6828148163845,3504,3036.181640625,2325.5859375,2390.185546875,2368.65234375,3057.71484375,2411.71875,2411.71875,2454.78515625,63945,44100,Tufted Titmouse
6351.5625,68,3741.1620115459477,9235,2929.6875,6492.1875,8273.4375,6046.875,6375.0,6257.8125,6351.5625,6281.25,69600,48000,American Robin
5964.697265625,66,3741.1620115459477,6812,5835.498046875,5620.166015625,6696.826171875,5878.564453125,6503.02734375,7665.8203125,5211.03515625,5878.564453125,63945,44100,Eastern Bluebird
6718.359375,60,5035.978165116576,12339,4112.841796875,6050.830078125,6890.625,6567.626953125,7256.689453125,6675.29296875,3983.642578125,6115.4296875,63945,44100,American Robin
3531.4453125,14,2428.0503191005596,111,2562.451171875,2648.583984375,4500.439453125,3660.64453125,3423.779296875,5620.166015625,3509.912109375,3552.978515625,63945,44100,Blue Jay
3036.181640625,54,2121.2222434897826,186,4328.173828125,3552.978515625,1937.98828125,2131.787109375,2950.048828125,6869.091796875,2454.78515625,3768.310546875,63945,44100,American Robin
7149.0234375,69,4399.591234802461,10678,7105.95703125,1851.85546875,7127.490234375,4069.775390625,7902.685546875,7945.751953125,7321.2890625,7235.15625,63945,44100,Tufted Titmouse
1765.72265625,45,1339.9945670973298,2559,3208.447265625,3337.646484375,3811.376953125,1830.322265625,1808.7890625,1787.255859375,1722.65625,1765.72265625,63945,44100,Blue Jay
3122.314453125,52,1853.1674450398705,3700,2605.517578125,2067.1875,3488.37890625,3789.84375,3596.044921875,3014.6484375,2411.71875,3100.78125,63945,44100,American Robin
1012.060546875,28,733.5940396033876,348,1248.92578125,1421.19140625,1270.458984375,1291.9921875,1442.724609375,1313.525390625,1550.390625,1399.658203125,63945,44100,Eastern Bluebird
1291.9921875,40,1533.8205349388509,2949,2950.048828125,5060.302734375,13608.984375,4672.705078125,6093.896484375,1571.923828125,2045.654296875,1378.125,63945,44100,Tufted Titmouse
3660.64453125,58,2494.5486885421506,5367,3789.84375,3789.84375,3682.177734375,3596.044921875,3208.447265625,3273.046875,2713.18359375,1873.388671875,63945,44100,Blue Jay
4285.107421875,14,2855.377251401062,109,4306.640625,3639.111328125,2777.783203125,3057.71484375,4801.904296875,5017.236328125,1701.123046875,2217.919921875,63945,44100,Red-winged Blackbird
4844.970703125,63,3181.27127036677,7029,1744.189453125,1744.189453125,1421.19140625,5404.833984375,5038.76953125,4866.50390625,4823.4375,4844.970703125,63945,44100,Brown-headed Cowbird
4664.0625,62,3357.9119772274435,6781,8062.5,7148.4375,5578.125,3421.875,4289.0625,7992.1875,7992.1875,8062.5,69600,48000,Indigo Bunting
9539.208984375,74,5610.751660579599,13823,9517.67578125,9388.4765625,9237.744140625,8785.546875,7859.619140625,7472.021484375,3789.84375,3832.91015625,63945,44100,American Robin
6675.29296875,63,3096.466610829576,7012,5684.765625,9754.541015625,4995.703125,6632.2265625,5361.767578125,6869.091796875,6567.626953125,6653.759765625,63945,44100,Brown-headed Cowbird
1442.724609375,42,1139.4551226592705,2096,1894.921875,6330.76171875,1335.05859375,1356.591796875,1442.724609375,1442.724609375,1378.125,1356.591796875,63945,44100,American Crow
5718.75,65,3449.8769869545595,8306,5554.6875,5156.25,5484.375,5484.375,5437.5,5484.375,5765.625,5718.75,69600,48000,Blue Jay
1664.0625,44,1269.5050518489365,2407,1968.75,2015.625,2015.625,2039.0625,1617.1875,1898.4375,1734.375,2226.5625,69600,48000,Blue Jay
6867.1875,66,4057.0412364152144,9972,4687.5,5929.6875,6281.25,5742.1875,6210.9375,6843.75,6070.3125,6164.0625,69600,48000,Red-winged Blackbird
