peak_Hz,peak_Q,peak_mel,fourier_freq,ampmax_n3,ampmax_n2,ampmax_n1,ampmax_0,ampmax_p1,ampmax_p2,num_samples,sample_rate,species
1289.0625,34,733.5940396033876,1354,1289.0625,1242.1875,1265.625,1195.3125,2531.25,1312.5,69600,48000,Canada Goose
3914.0625,58,4282.309241202705,10609,6890.625,4054.6875,1664.0625,7335.9375,3773.4375,3046.875,69600,48000,Carolina Chickadee
2648.583984375,52,1903.9211763064616,3853,4285.107421875,4285.107421875,2713.18359375,2648.583984375,2691.650390625,2648.583984375,63945,44100,Blue Jay
2713.18359375,52,1903.9211763064616,3945,6373.828125,3445.3125,3552.978515625,2885.44921875,2713.18359375,2670.1171875,63945,44100,American Robin
1313.525390625,14,1109.0801261491836,174,1464.2578125,1335.05859375,1399.658203125,1313.525390625,1399.658203125,1248.92578125,63945,44100,American Crow
1406.25,41,1079.5148503509004,2033,1429.6875,1382.8125,1335.9375,1406.25,1382.8125,1265.625,69600,48000,Canada Goose
2203.125,49,1533.8205349388509,3202,4523.4375,4500.0,4593.75,4429.6875,2226.5625,2226.5625,69600,48000,American Robin
2484.375,51,1708.8807439736054,3444,2250.0,2179.6875,2179.6875,2039.0625,2554.6875,1804.6875,69600,48000,Eastern Bluebird
2993.115234375,54,2179.317341151332,4520,1507.32421875,3725.244140625,3036.181640625,3143.84765625,2347.119140625,3014.6484375,63945,44100,Blue Jay
3423.779296875,56,2300.3243609551837,4962,3423.779296875,3402.24609375,3251.513671875,3186.9140625,3143.84765625,3337.646484375,63945,44100,Blue Jay
3143.84765625,55,2179.317341151332,4561,3143.84765625,3143.84765625,2993.115234375,2799.31640625,4091.30859375,2971.58203125,63945,44100,Blue Jay
4155.908203125,60,4643.879394964275,6006,4565.0390625,4478.90625,4457.373046875,7751.953125,6223.095703125,4586.572265625,63945,44100,Carolina Chickadee
2583.984375,51,1853.1674450398705,3879,2067.1875,3100.78125,2390.185546875,2713.18359375,2174.853515625,2239.453125,63945,44100,Eastern Bluebird
5109.375,63,3181.27127036677,7396,5156.25,2390.625,2062.5,2835.9375,2835.9375,2789.0625,69600,48000,Blue Jay
2476.318359375,51,1803.7666800985344,3592,2519.384765625,2476.318359375,3380.712890625,2519.384765625,3143.84765625,2347.119140625,63945,44100,Brown-headed Cowbird
2343.75,50,1663.3262981669018,3185,2601.5625,2226.5625,2460.9375,2226.5625,2390.625,2226.5625,69600,48000,Eastern Bluebird
1270.458984375,39,1022.7276958555574,1836,1507.32421875,1270.458984375,1270.458984375,1248.92578125,1227.392578125,1270.458984375,63945,44100,Canada Goose
6632.2265625,68,4057.0412364152144,137,6955.224609375,6481.494140625,1227.392578125,4565.0390625,6912.158203125,7062.890625,63945,44100,American Crow
1356.591796875,40,1022.7276958555574,1960,1528.857421875,1485.791015625,1335.05859375,1378.125,1378.125,1248.92578125,63945,44100,American Crow
2885.44921875,54,2064.6758144450405,4267,5254.1015625,5275.634765625,6093.896484375,2906.982421875,2906.982421875,3359.1796875,63945,44100,Blue Jay
1248.92578125,40,995.5919108903119,1798,1335.05859375,1378.125,1313.525390625,1248.92578125,1248.92578125,1205.859375,63945,44100,Canada Goose
1248.92578125,39,995.5919108903119,1735,1442.724609375,1765.72265625,1679.58984375,1205.859375,1399.658203125,1399.658203125,63945,44100,American Crow
4565.0390625,61,2933.5790620740468,6600,5663.232421875,4715.771484375,4758.837890625,4478.90625,5038.76953125,4371.240234375,63945,44100,American Goldfinch
4069.775390625,59,2705.1720466601614,5897,4134.375,4177.44140625,6653.759765625,5727.83203125,3596.044921875,3294.580078125,63945,44100,American Goldfinch
1636.5234375,44,1269.5050518489365,2363,1442.724609375,1248.92578125,1270.458984375,1658.056640625,1658.056640625,1614.990234375,63945,44100,American Crow
4651.171875,23,4168.153689421891,9817,4694.23828125,4909.5703125,2002.587890625,7170.556640625,4112.841796875,4069.775390625,63945,44100,Brown-headed Cowbird
1054.6875,36,785.9936138607725,1410,1335.9375,3421.875,1687.5,1335.9375,1687.5,1335.9375,69600,48000,Blue Jay
2390.185546875,50,1663.3262981669018,3304,3746.77734375,2993.115234375,2928.515625,2110.25390625,1916.455078125,2648.583984375,63945,44100,American Robin
3057.71484375,54,2121.2222434897826,4445,3057.71484375,3036.181640625,2993.115234375,2950.048828125,2885.44921875,2713.18359375,63945,44100,Blue Jay
4565.0390625,61,3013.922629388657,6602,5017.236328125,4715.771484375,4672.705078125,4715.771484375,4392.7734375,4414.306640625,63945,44100,American Goldfinch
2777.783203125,54,1956.0649283422904,4455,2842.3828125,2627.05078125,2325.5859375,2670.1171875,2691.650390625,2993.115234375,63945,44100,American Robin
4710.9375,62,2933.5790620740468,6833,1382.8125,1382.8125,1640.625,6234.375,6562.5,6632.8125,69600,48000,Carolina Chickadee
1335.05859375,39,995.5919108903119,1885,1356.591796875,1335.05859375,1248.92578125,1808.7890625,1248.92578125,1636.5234375,63945,44100,American Crow
2627.05078125,52,1803.7666800985344,3789,2562.451171875,2519.384765625,2777.783203125,2347.119140625,2670.1171875,2174.853515625,63945,44100,American Robin
2734.716796875,52,1956.0649283422904,3981,2368.65234375,2713.18359375,2174.853515625,3079.248046875,2562.451171875,2217.919921875,63945,44100,Eastern Bluebird
2454.78515625,53,2009.6367704220825,4134,3596.044921875,3208.447265625,2906.982421875,2670.1171875,2497.8515625,2325.5859375,63945,44100,American Robin
1787.255859375,45,1339.9945670973298,2579,1744.189453125,1593.45703125,1830.322265625,1744.189453125,1851.85546875,1830.322265625,63945,44100,American Robin
1442.724609375,42,1170.6620161542858,2095,1356.591796875,1270.458984375,1335.05859375,1507.32421875,1442.724609375,1335.05859375,63945,44100,Canada Goose
3703.125,58,2428.0503191005596,5367,4242.1875,1570.3125,4828.125,4007.8125,3726.5625,3656.25,69600,48000,American Goldfinch
3257.8125,55,2179.317341151332,4478,3304.6875,3257.8125,3117.1875,3187.5,3070.3125,3140.625,69600,48000,Blue Jay
1265.625,39,995.5919108903119,1850,1312.5,1453.125,1335.9375,1476.5625,1359.375,1242.1875,69600,48000,Canada Goose
3122.314453125,55,2179.317341151332,4533,1421.19140625,2024.12109375,3229.98046875,3165.380859375,3682.177734375,3682.177734375,63945,44100,Blue Jay
1851.85546875,41,1139.4551226592705,2766,7515.087890625,1270.458984375,1894.921875,1464.2578125,1378.125,1270.458984375,63945,44100,American Crow
1076.66015625,36,864.5929752468496,1250,3509.912109375,3423.779296875,3337.646484375,3251.513671875,2906.982421875,1313.525390625,63945,44100,Blue Jay
2777.783203125,53,1956.0649283422904,4020,2519.384765625,2519.384765625,2605.517578125,3143.84765625,2713.18359375,2842.3828125,63945,44100,American Robin
8182.6171875,72,4901.7317027958015,11842,8118.017578125,7019.82421875,6007.763671875,6093.896484375,6050.830078125,3036.181640625,63945,44100,Carolina Chickadee
1335.9375,40,1022.7276958555574,1930,1242.1875,1476.5625,1593.75,1335.9375,1265.625,1593.75,69600,48000,American Crow
1614.990234375,43,1235.6632525954,2224,1679.58984375,1485.791015625,1227.392578125,1614.990234375,1528.857421875,1399.658203125,63945,44100,American Crow
2993.115234375,54,2121.2222434897826,4339,2605.517578125,2885.44921875,2993.115234375,2691.650390625,2799.31640625,2670.1171875,63945,44100,American Robin
3402.24609375,56,2300.3243609551837,4938,3423.779296875,3380.712890625,2540.91796875,3014.6484375,2540.91796875,3036.181640625,63945,44100,Blue Jay
3234.375,56,2179.317341151332,137,2531.25,2671.875,3375.0,3234.375,2437.5,2812.5,69600,48000,American Robin
2842.3828125,53,2009.6367704220825,4885,2131.787109375,2993.115234375,2260.986328125,3380.712890625,2885.44921875,2799.31640625,63945,44100,American Robin
1722.65625,22,1304.273695349327,101,1808.7890625,3316.11328125,1701.123046875,2756.25,1873.388671875,1894.921875,63945,44100,Blue Jay
1421.19140625,41,1109.0801261491836,2066,1464.2578125,1270.458984375,1421.19140625,1335.05859375,1421.19140625,1335.05859375,63945,44100,American Crow
4801.904296875,59,2633.058990303261,5492,3143.84765625,3919.04296875,4220.5078125,5038.76953125,3811.376953125,4155.908203125,63945,44100,American Goldfinch
3304.6875,55,2179.317341151332,4550,3187.5,3140.625,3093.75,3000.0,3070.3125,3210.9375,69600,48000,Blue Jay
1781.25,45,1304.273695349327,2586,1781.25,1851.5625,1828.125,2765.625,2203.125,2296.875,69600,48000,American Robin
5695.3125,65,3449.8769869545595,8316,5835.9375,5625.0,5765.625,5695.3125,5414.0625,5578.125,69600,48000,Blue Jay
2742.1875,53,1903.9211763064616,3979,7382.8125,3890.625,3515.625,7125.0,3000.0,2695.3125,69600,48000,Carolina Chickadee
3359.1796875,56,2300.3243609551837,4874,1248.92578125,3014.6484375,2067.1875,2433.251953125,2713.18359375,1399.658203125,63945,44100,American Robin
2484.375,51,1755.6828148163845,3599,2601.5625,2109.375,2671.875,2484.375,2507.8125,2109.375,69600,48000,Eastern Bluebird
2928.515625,54,2064.6758144450405,4259,2906.982421875,7256.689453125,2648.583984375,2863.916015625,2928.515625,3057.71484375,63945,44100,American Robin
2691.650390625,48,1575.8281341171266,3885,3875.9765625,2153.3203125,3897.509765625,4306.640625,1571.923828125,1787.255859375,63945,44100,Blue Jay
3122.314453125,55,2179.317341151332,4508,2304.052734375,2713.18359375,1421.19140625,3122.314453125,2906.982421875,3789.84375,63945,44100,Eastern Bluebird
3057.71484375,55,2121.2222434897826,4431,2153.3203125,3445.3125,3380.712890625,3014.6484375,2390.185546875,2347.119140625,63945,44100,American Robin
2174.853515625,21,1618.9862188629947,3157,1399.658203125,1356.591796875,1248.92578125,2347.119140625,2153.3203125,2174.853515625,63945,44100,Eastern Bluebird
2713.18359375,50,1708.8807439736054,3456,2368.65234375,2304.052734375,2863.916015625,2670.1171875,2734.716796875,2648.583984375,63945,44100,American Robin
3423.779296875,51,1304.273695349327,4968,3143.84765625,3359.1796875,3402.24609375,1701.123046875,3423.779296875,2497.8515625,63945,44100,Blue Jay
1528.857421875,43,1202.7235902613256,2229,1550.390625,1550.390625,1550.390625,1571.923828125,1507.32421875,1507.32421875,63945,44100,Blue Jay
1265.625,34,812.1934009894649,1830,1335.9375,1687.5,1406.25,1335.9375,1218.75,1687.5,69600,48000,American Crow
2671.875,52,1853.1674450398705,3897,2742.1875,2695.3125,3234.375,2625.0,2390.625,2367.1875,69600,48000,American Robin
3768.310546875,58,2562.8682859474306,5455,1356.591796875,1442.724609375,2088.720703125,4263.57421875,4780.37109375,2260.986328125,63945,44100,American Robin
1593.75,43,1202.7235902613256,2318,3328.125,1218.75,1359.375,1382.8125,1898.4375,2718.75,69600,48000,American Robin
5859.375,66,4057.0412364152144,10098,3796.875,1945.3125,3890.625,7078.125,6914.0625,5718.75,69600,48000,Carolina Chickadee
1804.6875,45,1304.273695349327,2622,1640.625,1851.5625,1828.125,2085.9375,1757.8125,1523.4375,69600,48000,American Robin
1873.388671875,46,1414.3980264081877,2843,1485.791015625,1550.390625,1593.45703125,1959.521484375,1421.19140625,2002.587890625,63945,44100,American Crow
1248.92578125,39,1022.7276958555574,1867,1528.857421875,1227.392578125,1270.458984375,1270.458984375,1270.458984375,1227.392578125,63945,44100,American Crow
3023.4375,56,1853.1674450398705,4403,3093.75,2976.5625,1875.0,2742.1875,2953.125,3351.5625,69600,48000,American Goldfinch
3186.9140625,55,2179.317341151332,4600,2820.849609375,4328.173828125,4306.640625,4306.640625,3725.244140625,3423.779296875,63945,44100,Blue Jay
3639.111328125,57,2494.5486885421506,5255,3617.578125,3531.4453125,3488.37890625,3294.580078125,3466.845703125,3531.4453125,63945,44100,Blue Jay
1636.5234375,43,1269.5050518489365,2418,2282.51953125,1378.125,1205.859375,1765.72265625,1636.5234375,1378.125,63945,44100,American Crow
2695.3125,52,1853.1674450398705,3886,1312.5,1640.625,3023.4375,3117.1875,1734.375,1664.0625,69600,48000,Blue Jay
3057.71484375,54,2121.2222434897826,4439,2756.25,2971.58203125,2885.44921875,3229.98046875,3186.9140625,3057.71484375,63945,44100,Blue Jay
3585.9375,57,2363.324628283645,5198,2625.0,2601.5625,2601.5625,3304.6875,3164.0625,3492.1875,69600,48000,Blue Jay
2578.125,52,1803.7666800985344,3724,4171.875,3468.75,2554.6875,2554.6875,2085.9375,2085.9375,69600,48000,Blue Jay
5663.232421875,69,4399.591234802461,9887,4048.2421875,3229.98046875,7450.48828125,7127.490234375,5663.232421875,5684.765625,63945,44100,American Robin
3093.75,55,2064.6758144450405,4505,2882.8125,3398.4375,3046.875,3445.3125,2953.125,2953.125,69600,48000,Blue Jay
2390.185546875,51,1755.6828148163845,3453,2777.783203125,2519.384765625,2390.185546875,2540.91796875,4715.771484375,2476.318359375,63945,44100,Eastern Bluebird
7019.82421875,22,4282.309241202705,10169,2670.1171875,4349.70703125,1593.45703125,7149.0234375,6696.826171875,1205.859375,63945,44100,Brown-headed Cowbird
8505.615234375,72,5035.978165116576,12338,1313.525390625,1442.724609375,8139.55078125,8441.015625,8462.548828125,8505.615234375,63945,44100,American Robin
1270.458984375,40,1022.7276958555574,1867,1227.392578125,1421.19140625,1291.9921875,1248.92578125,1313.525390625,1248.92578125,63945,44100,Canada Goose
3402.24609375,56,2363.324628283645,4929,2648.583984375,2239.453125,4608.10546875,6115.4296875,3445.3125,3402.24609375,63945,44100,Blue Jay
3703.125,58,2428.0503191005596,5384,1757.8125,7523.4375,4875.0,4242.1875,3679.6875,3703.125,69600,48000,American Goldfinch
2928.515625,55,2179.317341151332,4230,3079.248046875,2950.048828125,2950.048828125,3186.9140625,3294.580078125,3251.513671875,63945,44100,Blue Jay
3359.1796875,56,2300.3243609551837,4874,3337.646484375,3208.447265625,3186.9140625,3143.84765625,3057.71484375,3079.248046875,63945,44100,Blue Jay
2734.716796875,53,1956.0649283422904,4019,2734.716796875,2734.716796875,2390.185546875,2885.44921875,2842.3828125,1959.521484375,63945,44100,American Robin
3057.71484375,53,2121.2222434897826,4440,3143.84765625,2497.8515625,2842.3828125,2756.25,2045.654296875,2562.451171875,63945,44100,American Robin
5943.1640625,66,3741.1620115459477,8599,4888.037109375,4586.572265625,8225.68359375,5943.1640625,4888.037109375,4952.63671875,63945,44100,American Goldfinch
3962.109375,59,2705.1720466601614,5579,4112.841796875,3768.310546875,3574.51171875,4586.572265625,3768.310546875,3983.642578125,63945,44100,American Goldfinch
1148.4375,38,1235.6632525954,1668,1992.1875,2039.0625,1265.625,1687.5,1851.5625,4593.75,69600,48000,Blue Jay
2928.515625,54,2363.324628283645,5049,5620.166015625,5275.634765625,2906.982421875,2885.44921875,3531.4453125,3445.3125,63945,44100,Blue Jay
1442.724609375,29,1109.0801261491836,2069,4285.107421875,2928.515625,1378.125,2260.986328125,1335.05859375,1399.658203125,63945,44100,Canada Goose
4054.6875,59,3449.8769869545595,5891,1781.25,3796.875,4382.8125,5343.75,5601.5625,4289.0625,69600,48000,Carolina Chickadee
6223.095703125,67,3843.623303895436,9027,8053.41796875,4457.373046875,4715.771484375,5211.03515625,5706.298828125,6050.830078125,63945,44100,Brown-headed Cowbird
1765.72265625,45,1339.9945670973298,2568,1830.322265625,1808.7890625,2390.185546875,1701.123046875,1701.123046875,1679.58984375,63945,44100,American Crow
2734.716796875,53,1956.0649283422904,3909,2368.65234375,3100.78125,2756.25,2304.052734375,2820.849609375,2863.916015625,63945,44100,American Robin
2203.125,49,1575.8281341171266,3218,2812.5,1968.75,1757.8125,1851.5625,1875.0,3632.8125,69600,48000,Blue Jay
2906.982421875,53,2009.6367704220825,3927,1744.189453125,2217.919921875,2842.3828125,2627.05078125,2153.3203125,2928.515625,63945,44100,American Robin
1162.79296875,37,943.1923366329269,1670,1421.19140625,1851.85546875,1830.322265625,2260.986328125,1959.521484375,1959.521484375,63945,44100,Carolina Chickadee
2835.9375,53,1956.0649283422904,4100,2929.6875,2906.25,2812.5,2835.9375,2578.125,2531.25,69600,48000,Blue Jay
4392.7734375,61,2933.5790620740468,6376,5361.767578125,3682.177734375,3229.98046875,6567.626953125,5835.498046875,5189.501953125,63945,44100,Brown-headed Cowbird
7687.353515625,70,4643.879394964275,11135,3057.71484375,3402.24609375,3273.046875,3229.98046875,3273.046875,7515.087890625,63945,44100,Blue Jay
2347.119140625,51,1708.8807439736054,3407,4909.5703125,4715.771484375,4952.63671875,2734.716796875,2605.517578125,2325.5859375,63945,44100,Eastern Bluebird
1055.126953125,16,864.5929752468496,517,6330.76171875,1464.2578125,5490.966796875,4565.0390625,4543.505859375,1248.92578125,63945,44100,Blue Jay
3036.181640625,49,1618.9862188629947,4410,2540.91796875,3036.181640625,3036.181640625,2906.982421875,1894.921875,2842.3828125,63945,44100,American Robin
1464.2578125,42,1170.6620161542858,2140,1550.390625,1378.125,1571.923828125,1399.658203125,1378.125,1528.857421875,63945,44100,American Crow
1894.921875,14,759.79382673208,174,1442.724609375,1894.921875,1894.921875,1894.921875,1894.921875,1291.9921875,63945,44100,American Crow
4565.0390625,61,2933.5790620740468,6609,4069.775390625,4737.3046875,3919.04296875,4565.0390625,5038.76953125,4414.306640625,63945,44100,American Goldfinch
1162.79296875,38,943.1923366329269,1713,1291.9921875,1205.859375,1248.92578125,1335.05859375,1205.859375,1248.92578125,63945,44100,American Crow
3143.84765625,55,2179.317341151332,4563,2691.650390625,2885.44921875,3143.84765625,3122.314453125,3014.6484375,3057.71484375,63945,44100,Blue Jay
1205.859375,32,969.3921237616194,1225,1205.859375,1507.32421875,1227.392578125,1722.65625,1658.056640625,1658.056640625,63945,44100,Canada Goose
3375.0,56,2239.003521681573,4809,3281.25,3421.875,3421.875,3585.9375,2976.5625,3210.9375,69600,48000,American Goldfinch
1570.3125,31,916.9925495042345,1661,1382.8125,1476.5625,1429.6875,1335.9375,1570.3125,1570.3125,69600,48000,Canada Goose
6304.6875,67,3741.1620115459477,5738,6398.4375,6445.3125,6398.4375,5203.125,6375.0,3960.9375,69600,48000,Carolina Chickadee
4521.97265625,61,2121.2222434897826,4458,7321.2890625,4112.841796875,4220.5078125,4371.240234375,4521.97265625,4565.0390625,63945,44100,American Goldfinch
1765.72265625,45,1339.9945670973298,2569,1399.658203125,1248.92578125,1528.857421875,1722.65625,1701.123046875,1765.72265625,63945,44100,Blue Jay
3750.0,58,2428.0503191005596,5416,3820.3125,3773.4375,3750.0,3609.375,3726.5625,3703.125,69600,48000,Blue Jay
2179.6875,49,1533.8205349388509,3161,2390.625,2859.375,2859.375,2179.6875,2109.375,2179.6875,69600,48000,Bald Eagle
1687.5,30,707.3942524746952,2438,4664.0625,4898.4375,3351.5625,4945.3125,1687.5,3773.4375,69600,48000,American Crow
6438.427734375,68,4168.153689421891,9333,5577.099609375,7988.818359375,5555.56640625,6826.025390625,6804.4921875,6653.759765625,63945,44100,American Goldfinch
1184.326171875,26,943.1923366329269,854,1205.859375,1205.859375,1507.32421875,1270.458984375,1356.591796875,1335.05859375,63945,44100,Canada Goose
2325.5859375,50,1708.8807439736054,3370,1248.92578125,2476.318359375,2648.583984375,2325.5859375,2347.119140625,1959.521484375,63945,44100,Eastern Bluebird
1382.8125,41,1109.0801261491836,2001,1382.8125,1359.375,1593.75,1593.75,1476.5625,1382.8125,69600,48000,American Crow
3402.24609375,56,1109.0801261491836,5008,2885.44921875,2627.05078125,3122.314453125,7278.22265625,3488.37890625,3509.912109375,63945,44100,American Crow
2476.318359375,51,1803.7666800985344,3610,2540.91796875,2239.453125,2540.91796875,2347.119140625,2368.65234375,2347.119140625,63945,44100,American Robin
2885.44921875,54,2009.6367704220825,4179,3079.248046875,2648.583984375,3036.181640625,2842.3828125,2562.451171875,3186.9140625,63945,44100,American Robin
1313.525390625,40,1050.7377101547431,1928,1658.056640625,1356.591796875,1550.390625,1464.2578125,1205.859375,1335.05859375,63945,44100,American Crow
3531.4453125,56,2363.324628283645,5123,7321.2890625,3186.9140625,3509.912109375,3466.845703125,3402.24609375,3380.712890625,63945,44100,Blue Jay
1171.875,15,2121.2222434897826,191,3468.75,1429.6875,3468.75,1710.9375,3375.0,1453.125,69600,48000,Blue Jay
3093.75,55,2064.6758144450405,4488,2648.4375,2437.5,3210.9375,3070.3125,2671.875,2039.0625,69600,48000,American Robin
3304.6875,56,2179.317341151332,4810,3281.25,3187.5,3164.0625,3093.75,3046.875,3140.625,69600,48000,Blue Jay
2296.875,49,1618.9862188629947,3316,2296.875,2226.5625,2226.5625,2203.125,2484.375,1312.5,69600,48000,Eastern Bluebird
1184.326171875,38,943.1923366329269,114,1421.19140625,1291.9921875,1571.923828125,1205.859375,1270.458984375,1205.859375,63945,44100,American Crow
3036.181640625,54,2121.2222434897826,4406,3100.78125,3079.248046875,2756.25,2971.58203125,3014.6484375,3036.181640625,63945,44100,Blue Jay
6632.2265625,67,4057.0412364152144,9337,5426.3671875,4285.107421875,7105.95703125,6804.4921875,6610.693359375,7342.822265625,63945,44100,Brown-headed Cowbird
7406.25,70,4282.309241202705,10723,1828.125,2953.125,1382.8125,7312.5,7664.0625,7382.8125,69600,48000,Carolina Chickadee
3725.244140625,67,3843.623303895436,5387,2454.78515625,2670.1171875,6459.9609375,6287.6953125,6201.5625,6158.49609375,63945,44100,Carolina Chickadee
1968.75,47,1414.3980264081877,2830,5484.375,2085.9375,3960.9375,2390.625,3960.9375,2414.0625,69600,48000,American Robin
5857.03125,66,3741.1620115459477,8519,5921.630859375,5921.630859375,5835.498046875,5857.03125,3143.84765625,5900.09765625,63945,44100,American Goldfinch
7640.625,71,4399.591234802461,11059,7617.1875,7617.1875,7640.625,7617.1875,7664.0625,8109.375,69600,48000,Blue Jay
2519.384765625,51,1708.8807439736054,3409,4672.705078125,3359.1796875,4500.439453125,2842.3828125,4909.5703125,4586.572265625,63945,44100,Eastern Bluebird
3057.71484375,54,2121.2222434897826,4381,1894.921875,1528.857421875,3143.84765625,2993.115234375,3100.78125,3057.71484375,63945,44100,Blue Jay
4500.0,53,2855.377251401062,5654,2718.75,4054.6875,4500.0,4453.125,1195.3125,6890.625,69600,48000,Eastern Bluebird
1851.5625,46,1339.9945670973298,2661,1828.125,2789.0625,2765.625,3093.75,3726.5625,3679.6875,69600,48000,Blue Jay
2648.583984375,51,1853.1674450398705,3840,6309.228515625,6546.09375,3940.576171875,2670.1171875,2540.91796875,2433.251953125,63945,44100,Blue Jay
2282.51953125,49,1663.3262981669018,3260,3316.11328125,3079.248046875,3552.978515625,2217.919921875,2260.986328125,2304.052734375,63945,44100,Blue Jay
4242.1875,58,2705.1720466601614,6177,4031.25,3304.6875,4195.3125,4242.1875,2437.5,4195.3125,69600,48000,Carolina Chickadee
6955.224609375,69,4282.309241202705,10083,1335.05859375,7601.220703125,7428.955078125,7062.890625,7019.82421875,6933.69140625,63945,44100,Carolina Chickadee
2273.4375,50,1618.9862188629947,3372,2179.6875,2203.125,3960.9375,1312.5,2250.0,4007.8125,69600,48000,Bald Eagle
2812.5,54,1903.9211763064616,4083,5554.6875,3328.125,2390.625,2789.0625,2789.0625,2625.0,69600,48000,Eastern Bluebird
1078.125,37,864.5929752468496,1571,1382.8125,1382.8125,1570.3125,2789.0625,2460.9375,1523.4375,69600,48000,Blue Jay
1593.45703125,43,1235.6632525954,2315,2304.052734375,3875.9765625,1550.390625,1679.58984375,1485.791015625,1571.923828125,63945,44100,American Crow
4801.904296875,63,3357.9119772274435,7630,3057.71484375,3165.380859375,5060.302734375,5038.76953125,3251.513671875,6266.162109375,63945,44100,American Goldfinch
2433.251953125,51,1755.6828148163845,3499,18367.822265625,18626.220703125,18604.6875,3251.513671875,3251.513671875,2411.71875,63945,44100,Blue Jay
5109.375,64,3181.27127036677,7405,4898.4375,1406.25,9375.0,5109.375,4992.1875,5250.0,69600,48000,Brown-headed Cowbird
5641.69921875,70,4643.879394964275,8184,8053.41796875,7644.287109375,7967.28515625,7838.0859375,7859.619140625,5663.232421875,63945,44100,Carolina Chickadee
1076.66015625,18,733.5940396033876,101,1205.859375,2713.18359375,2799.31640625,8311.81640625,1614.990234375,1248.92578125,63945,44100,Carolina Chickadee
7453.125,71,4399.591234802461,11088,5953.125,3140.625,5132.8125,7546.875,7523.4375,5320.3125,69600,48000,Brown-headed Cowbird
2024.12109375,47,1492.9327522878455,2950,2002.587890625,1981.0546875,2002.587890625,2024.12109375,2045.654296875,2024.12109375,63945,44100,Blue Jay
2777.783203125,53,2064.6758144450405,4062,2260.986328125,2411.71875,2347.119140625,2928.515625,2670.1171875,2670.1171875,63945,44100,American Robin
3492.1875,57,2300.3243609551837,5081,3421.875,3421.875,4335.9375,3281.25,2835.9375,3164.0625,69600,48000,American Goldfinch
6117.1875,35,3641.4320785415066,8866,10148.4375,5179.6875,8812.5,6539.0625,10054.6875,6960.9375,69600,48000,Brown-headed Cowbird
3843.75,59,2494.5486885421506,5589,3867.1875,3609.375,3960.9375,4289.0625,3914.0625,3937.5,69600,48000,American Goldfinch
1289.0625,39,995.5919108903119,1800,3445.3125,1500.0,1382.8125,1242.1875,1195.3125,6773.4375,69600,48000,American Crow
2601.5625,52,1853.1674450398705,3775,1968.75,1687.5,2906.25,2976.5625,1734.375,3398.4375,69600,48000,Blue Jay
3351.5625,56,2239.003521681573,4900,3281.25,3210.9375,3210.9375,3117.1875,3187.5,3046.875,69600,48000,Blue Jay
3703.125,58,2428.0503191005596,5378,1218.75,1218.75,4875.0,3937.5,3679.6875,3703.125,69600,48000,American Goldfinch
7558.154296875,69,4282.309241202705,10957,1614.990234375,1787.255859375,1485.791015625,7062.890625,7084.423828125,7342.822265625,63945,44100,Brown-headed Cowbird
1033.59375,20,733.5940396033876,607,1701.123046875,1593.45703125,2993.115234375,2648.583984375,2734.716796875,2971.58203125,63945,44100,American Robin
6524.560546875,61,4057.0412364152144,9465,4586.572265625,4737.3046875,2260.986328125,6869.091796875,4392.7734375,4844.970703125,63945,44100,Brown-headed Cowbird
7192.08984375,69,4399.591234802461,10501,7428.955078125,7192.08984375,4478.90625,7278.22265625,6826.025390625,7299.755859375,63945,44100,Brown-headed Cowbird
1546.875,42,1109.0801261491836,2204,1523.4375,1546.875,1429.6875,1640.625,1640.625,1476.5625,69600,48000,Canada Goose
3229.98046875,51,2239.003521681573,3797,2347.119140625,2562.451171875,2605.517578125,3186.9140625,2627.05078125,3229.98046875,63945,44100,Blue Jay
6773.4375,15,3948.8907608530103,107,7312.5,6070.3125,7359.375,6585.9375,6796.875,7687.5,69600,48000,Carolina Chickadee
9065.478515625,73,5315.60183352463,13131,9087.01171875,9087.01171875,9043.9453125,9065.478515625,8914.74609375,8807.080078125,63945,44100,American Robin
1184.326171875,39,969.3921237616194,113,1378.125,1227.392578125,1464.2578125,1335.05859375,1227.392578125,1291.9921875,63945,44100,American Crow
2203.125,49,1575.8281341171266,6371,2179.6875,2203.125,2296.875,4406.25,2320.3125,2250.0,69600,48000,American Robin
7289.0625,70,4282.309241202705,10584,3140.625,5085.9375,4031.25,7289.0625,7289.0625,7289.0625,69600,48000,Carolina Chickadee
2734.716796875,51,1956.0649283422904,4018,2713.18359375,2368.65234375,3294.580078125,2756.25,3036.181640625,2583.984375,63945,44100,American Robin
1664.0625,13,1235.6632525954,107,1710.9375,1734.375,1687.5,1781.25,1687.5,2531.25,69600,48000,Blue Jay
2437.5,51,1708.8807439736054,3553,2554.6875,2132.8125,2132.8125,2296.875,1992.1875,2343.75,69600,48000,Eastern Bluebird
4757.8125,33,3013.922629388657,6911,10382.8125,4781.25,10359.375,10218.75,4921.875,10125.0,69600,48000,Brown-headed Cowbird
1442.724609375,42,1139.4551226592705,2131,1442.724609375,1399.658203125,1464.2578125,1378.125,1421.19140625,1464.2578125,63945,44100,American Crow
3843.75,59,2494.5486885421506,5577,2085.9375,2812.5,3890.625,2742.1875,3843.75,3843.75,69600,48000,American Robin
2437.5,51,1708.8807439736054,162,3210.9375,3187.5,2414.0625,2437.5,2460.9375,3328.125,69600,48000,Blue Jay
